,Date,Airline,Source,Destination,Departure Time,Arrival Time,Total Stops,Duration,Price
1274,02-07-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,9429
1275,30-06-2022,IndiGo,JAI,BOM,22:25,04:10,1 stop,5h 45m,9526
1276,30-06-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,9526
1277,01-07-2022,IndiGo,JAI,BOM,12:40,19:40,1 stop,7h 00m,9553
1278,29-06-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,10492
1279,28-06-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,10887
1280,27-06-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,10887
1281,29-06-2022,IndiGo,JAI,BOM,13:55,20:55,1 stop,7h 00m,11057
1282,01-07-2022,IndiGo,JAI,BOM,12:40,18:45,1 stop,6h 05m,11096
1283,30-06-2022,IndiGo,JAI,BOM,14:20,20:25,1 stop,6h 05m,12004
1284,30-06-2022,IndiGo,JAI,BOM,06:40,12:50,1 stop,6h 10m,12004
1285,02-07-2022,IndiGo,JAI,BOM,12:40,18:45,1 stop,6h 05m,12278
1286,01-07-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,12597
1287,30-06-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,12597
1288,29-06-2022,IndiGo,JAI,BOM,13:30,18:45,1 stop,5h 15m,12971
1289,28-06-2022,IndiGo,JAI,BOM,12:40,18:45,1 stop,6h 05m,13207
1290,27-06-2022,IndiGo,JAI,BOM,12:40,18:45,1 stop,6h 05m,13207
1291,30-06-2022,IndiGo,JAI,BOM,08:40,14:55,1 stop,6h 15m,13369
1292,27-06-2022,SpiceJet,JAI,BOM,06:15,10:20,1 stop,4h 05m,13497
1293,28-06-2022,SpiceJet,JAI,BOM,06:15,10:20,1 stop,4h 05m,13538
1294,02-07-2022,IndiGo,JAI,BOM,22:05,02:00,1 stop,3h 55m,13552
1295,28-06-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,13722
1296,27-06-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,13722
1297,02-07-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,13755
1298,03-07-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,13755
1299,30-06-2022,IndiGo,JAI,BOM,12:40,18:45,1 stop,6h 05m,13789
1300,01-07-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,14129
1301,30-06-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,14129
1302,29-06-2022,IndiGo,JAI,BOM,05:00,09:45,1 stop,4h 45m,14130
1303,29-06-2022,SpiceJet,JAI,BOM,06:15,10:20,1 stop,4h 05m,15045
1304,30-06-2022,SpiceJet,JAI,BOM,06:15,10:20,1 stop,4h 05m,15101
1305,28-06-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,15867
1306,27-06-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,15867
1307,02-07-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,15906
1308,03-07-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,15906
1309,29-06-2022,IndiGo,JAI,BOM,18:00,23:10,1 stop,5h 10m,16238
1310,03-07-2022,IndiGo,JAI,BOM,16:15,20:45,1 stop,4h 30m,16795
1311,02-07-2022,IndiGo,JAI,BOM,22:05,05:30,1 stop,7h 25m,9077
1312,30-06-2022,IndiGo,JAI,BOM,00:40,08:15,1 stop,7h 35m,10172
1313,28-06-2022,AirAsia India,JAI,BOM,23:50,06:35,1 stop,6h 45m,10483
1314,27-06-2022,AirAsia India,JAI,BOM,23:50,06:35,1 stop,6h 45m,10483
1315,29-06-2022,AirAsia India,JAI,BOM,23:50,06:35,1 stop,6h 45m,10538
1316,01-07-2022,IndiGo,JAI,BOM,00:40,08:15,1 stop,7h 35m,10645
1317,28-06-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,11133
1318,29-06-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,11133
1319,29-06-2022,IndiGo,JAI,BOM,00:40,08:15,1 stop,7h 35m,11175
1320,03-07-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,11226
1321,02-07-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,11226
1322,02-07-2022,IndiGo,JAI,BOM,00:40,08:15,1 stop,7h 35m,11624
1323,03-07-2022,IndiGo,JAI,BOM,00:40,08:15,1 stop,7h 35m,11624
1324,29-06-2022,IndiGo,JAI,BOM,22:05,05:30,1 stop,7h 25m,11838
1325,30-06-2022,IndiGo,JAI,BOM,14:20,21:55,1 stop,7h 35m,12004
1326,28-06-2022,IndiGo,JAI,BOM,22:05,05:30,1 stop,7h 25m,12292
1327,30-06-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,9431
1328,30-06-2022,GoFirst,JAI,MAA,22:55,07:45,1 stop,8h 50m,9391
1329,03-07-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,10170
1330,28-06-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,10170
1331,29-06-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,10170
1332,27-06-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,10170
1333,02-07-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,11039
1334,01-07-2022,IndiGo,JAI,MAA,09:55,12:25,direct,2h 30m,14950
1335,30-06-2022,IndiGo,JAI,MAA,18:00,22:05,1 stop,4h 05m,9746
1336,28-06-2022,IndiGo,JAI,MAA,18:00,22:05,1 stop,4h 05m,10495
1337,29-06-2022,IndiGo,JAI,MAA,18:00,22:05,1 stop,4h 05m,10495
1338,27-06-2022,IndiGo,JAI,MAA,18:00,22:05,1 stop,4h 05m,10495
1339,30-06-2022,IndiGo,JAI,MAA,18:35,00:15,1 stop,5h 40m,9746
1340,30-06-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,9746
1341,30-06-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,9746
1342,30-06-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,9746
1343,30-06-2022,IndiGo,JAI,MAA,18:10,00:40,1 stop,6h 30m,9746
1344,30-06-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,9746
1345,28-06-2022,IndiGo,JAI,MAA,18:35,00:15,1 stop,5h 40m,10495
1346,02-07-2022,IndiGo,JAI,MAA,18:35,00:15,1 stop,5h 40m,10495
1347,03-07-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1348,03-07-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1349,28-06-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1350,28-06-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1351,02-07-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1352,02-07-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1353,01-07-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1354,01-07-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1355,29-06-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1356,29-06-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1357,27-06-2022,IndiGo,JAI,MAA,20:05,02:10,1 stop,6h 05m,10495
1358,27-06-2022,IndiGo,JAI,MAA,06:40,12:45,1 stop,6h 05m,10495
1359,03-07-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,10495
1360,28-06-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,10495
1361,02-07-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,10495
1362,01-07-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,10495
1363,29-06-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,10495
1364,27-06-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,10495
1365,27-06-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,10495
1366,03-07-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1367,28-06-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1368,02-07-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1369,01-07-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1370,29-06-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1371,27-06-2022,IndiGo,JAI,MAA,10:20,16:50,1 stop,6h 30m,10495
1372,01-07-2022,IndiGo,JAI,MAA,18:00,00:40,1 stop,6h 40m,10495
1373,29-06-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,11044
1374,30-06-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,9746
1375,30-06-2022,IndiGo,JAI,MAA,05:00,11:25,1 stop,6h 25m,9746
1376,30-06-2022,IndiGo,JAI,MAA,18:00,00:25,1 stop,6h 25m,9746
1377,30-06-2022,IndiGo,JAI,MAA,05:20,12:15,1 stop,6h 55m,9746
1378,30-06-2022,IndiGo,JAI,MAA,05:15,12:10,1 stop,6h 55m,9746
1379,30-06-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,9746
1380,30-06-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,9746
1381,30-06-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,9746
1382,30-06-2022,IndiGo,JAI,MAA,18:10,02:10,1 stop,8h 00m,9746
1383,30-06-2022,IndiGo,JAI,MAA,10:00,18:45,1 stop,8h 45m,9746
1384,30-06-2022,IndiGo,JAI,MAA,14:20,23:20,1 stop,9h 00m,9746
1385,30-06-2022,IndiGo,JAI,MAA,07:45,16:50,1 stop,9h 05m,9746
1386,30-06-2022,IndiGo,JAI,MAA,06:40,15:50,1 stop,9h 10m,10046
1387,03-07-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,10495
1388,02-07-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,10495
1389,01-07-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,10495
1390,29-06-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,10495
1391,27-06-2022,IndiGo,JAI,MAA,05:15,10:50,1 stop,5h 35m,10495
1392,03-07-2022,IndiGo,JAI,MAA,05:20,11:15,1 stop,5h 55m,10495
1393,02-07-2022,IndiGo,JAI,MAA,05:20,11:15,1 stop,5h 55m,10495
1394,01-07-2022,IndiGo,JAI,MAA,05:20,11:15,1 stop,5h 55m,10495
1395,28-06-2022,IndiGo,JAI,MAA,05:00,11:25,1 stop,6h 25m,10495
1396,29-06-2022,IndiGo,JAI,MAA,05:00,11:25,1 stop,6h 25m,10495
1397,27-06-2022,IndiGo,JAI,MAA,05:00,11:25,1 stop,6h 25m,10495
1398,28-06-2022,IndiGo,JAI,MAA,05:20,12:15,1 stop,6h 55m,10495
1399,03-07-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1400,28-06-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1401,02-07-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1402,01-07-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1403,29-06-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1404,27-06-2022,IndiGo,JAI,MAA,14:20,21:35,1 stop,7h 15m,10495
1405,03-07-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,10495
1406,02-07-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,10495
1407,01-07-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,10495
1408,29-06-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,10495
1409,27-06-2022,IndiGo,JAI,MAA,10:00,17:25,1 stop,7h 25m,10495
1410,03-07-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1411,28-06-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1412,02-07-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1413,01-07-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1414,29-06-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1415,27-06-2022,IndiGo,JAI,MAA,14:20,22:10,1 stop,7h 50m,10495
1416,28-06-2022,IndiGo,JAI,MAA,12:05,21:05,1 stop,9h 00m,10495
1417,27-06-2022,IndiGo,JAI,MAA,12:05,21:05,1 stop,9h 00m,10495
1418,28-06-2022,IndiGo,JAI,MAA,07:45,16:50,1 stop,9h 05m,10495
1419,01-07-2022,IndiGo,JAI,MAA,07:45,16:50,1 stop,9h 05m,10495
1420,29-06-2022,IndiGo,JAI,MAA,07:45,16:50,1 stop,9h 05m,10495
1421,27-06-2022,IndiGo,JAI,MAA,07:45,16:50,1 stop,9h 05m,10495
1422,29-06-2022,IndiGo,JAI,MAA,12:05,21:05,1 stop,9h 00m,11044
1423,03-07-2022,IndiGo,JAI,MAA,16:15,00:25,1 stop,8h 10m,13788
1424,30-06-2022,AirAsia India,JAI,MAA,10:25,17:15,1 stop,6h 50m,13861
1425,30-06-2022,AirAsia India,JAI,MAA,10:25,17:15,2 stops,6h 50m,14167
1426,28-06-2022,IndiGo,JAI,MAA,14:20,21:10,1 stop,6h 50m,14326
1427,02-07-2022,IndiGo,JAI,MAA,14:20,21:10,1 stop,6h 50m,14408
1428,30-06-2022,IndiGo,JAI,MAA,14:20,20:15,1 stop,5h 55m,15467
1429,29-06-2022,IndiGo,JAI,MAA,14:20,20:15,1 stop,5h 55m,15811
1430,28-06-2022,IndiGo,JAI,MAA,14:20,20:15,1 stop,5h 55m,15811
1431,27-06-2022,IndiGo,JAI,MAA,14:20,20:15,1 stop,5h 55m,16017
1432,02-07-2022,IndiGo,JAI,MAA,14:20,20:15,1 stop,5h 55m,16217
1433,03-07-2022,AirAsia India,JAI,MAA,16:55,23:35,1 stop,6h 40m,16351
1434,30-06-2022,AirAsia India,JAI,MAA,11:50,19:15,1 stop,7h 25m,16403
1435,03-07-2022,AirAsia India,JAI,MAA,16:55,23:20,1 stop,6h 25m,16468
1436,30-06-2022,IndiGo,JAI,MAA,12:05,17:15,1 stop,5h 10m,16679
1437,02-07-2022,AirAsia India,JAI,MAA,10:25,17:15,2 stops,6h 50m,16686
1438,28-06-2022,GoFirst,JAI,MAA,12:30,17:15,1 stop,4h 45m,16781
1439,30-06-2022,IndiGo,JAI,MAA,14:20,21:10,1 stop,6h 50m,16924
1440,01-07-2022,IndiGo,JAI,MAA,14:20,21:10,1 stop,6h 50m,16924
1441,03-07-2022,IndiGo,JAI,MAA,14:20,21:10,1 stop,6h 50m,16924
1442,03-07-2022,IndiGo,JAI,MAA,18:00,00:40,1 stop,6h 40m,17080
1443,27-06-2022,GoFirst,JAI,MAA,12:30,17:15,1 stop,4h 45m,17140
1444,29-06-2022,GoFirst,JAI,MAA,12:30,17:15,1 stop,4h 45m,17140
1445,30-06-2022,AirAsia India,JAI,MAA,17:55,00:05,1 stop,6h 10m,17189
1446,30-06-2022,GoFirst,JAI,MAA,12:30,17:15,1 stop,4h 45m,17214
1447,03-07-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,17250
1448,30-06-2022,IndiGo,JAI,MAA,14:20,19:50,1 stop,5h 30m,17268
1449,30-06-2022,AirAsia India,JAI,MAA,11:50,18:30,2 stops,6h 40m,17368
1450,01-07-2022,AirAsia India,JAI,MAA,17:05,00:15,1 stop,7h 10m,17461
1451,28-06-2022,GoFirst,JAI,MAA,12:30,18:30,1 stop,6h 00m,17600
1452,03-07-2022,AirAsia India,JAI,MAA,10:25,17:15,2 stops,6h 50m,17859
1453,30-06-2022,GoFirst,JAI,MAA,12:30,18:30,1 stop,6h 00m,17895
1454,27-06-2022,GoFirst,JAI,MAA,12:30,18:30,1 stop,6h 00m,17915
1455,01-07-2022,AirAsia India,JAI,MAA,17:55,23:05,1 stop,5h 10m,18048
1456,01-07-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,18178
1457,01-07-2022,Air India,JAI,MAA,14:00,19:50,1 stop,5h 50m,18320
1458,28-06-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,18353
1459,30-06-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,18353
1460,02-07-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,18353
1461,01-07-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,18353
1462,28-06-2022,IndiGo,JAI,MAA,05:20,10:55,1 stop,5h 35m,18484
1463,30-06-2022,IndiGo,JAI,MAA,05:20,10:55,1 stop,5h 35m,18545
1464,27-06-2022,IndiGo,JAI,MAA,14:20,19:50,1 stop,5h 30m,18559
1465,03-07-2022,IndiGo,JAI,MAA,14:20,19:50,1 stop,5h 30m,18562
1466,27-06-2022,IndiGo,JAI,MAA,05:00,09:20,1 stop,4h 20m,18672
1467,02-07-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,19274
1468,03-07-2022,IndiGo,JAI,MAA,16:15,22:05,1 stop,5h 50m,19677
1469,03-07-2022,IndiGo,JAI,MAA,12:05,18:30,1 stop,6h 25m,25162
1470,30-06-2022,SpiceJet,JAI,MAA,08:35,21:30,1 stop,12h 55m,9405
1471,30-06-2022,IndiGo,JAI,MAA,05:15,15:55,1 stop,10h 40m,10046
1472,30-06-2022,IndiGo,JAI,MAA,22:20,09:05,1 stop,10h 45m,10046
1473,01-07-2022,IndiGo,JAI,MAA,22:55,07:35,1 stop,8h 40m,10495
1474,27-06-2022,IndiGo,JAI,MAA,22:20,08:05,1 stop,9h 45m,10495
1475,28-06-2022,IndiGo,JAI,MAA,10:20,20:40,1 stop,10h 20m,10495
1476,28-06-2022,IndiGo,JAI,MAA,22:20,09:05,1 stop,10h 45m,10495
1477,30-06-2022,IndiGo,JAI,MAA,05:15,13:50,2 stops,8h 35m,10887
1478,29-06-2022,GoFirst,JAI,MAA,21:35,07:40,1 stop,10h 05m,13202
1479,30-06-2022,AirAsia India,JAI,MAA,10:25,18:30,2 stops,8h 05m,14659
1480,27-06-2022,GoFirst,JAI,MAA,22:55,07:20,1 stop,8h 25m,15204
1481,28-06-2022,AirAsia India,JAI,MAA,23:50,08:55,1 stop,9h 05m,15333
1482,29-06-2022,AirAsia India,JAI,MAA,23:50,08:55,1 stop,9h 05m,15389
1483,30-06-2022,AirAsia India,JAI,MAA,23:50,08:55,1 stop,9h 05m,16204
1484,02-07-2022,AirAsia India,JAI,MAA,11:50,21:05,2 stops,9h 15m,16816
1485,02-07-2022,AirAsia India,JAI,MAA,10:25,18:30,2 stops,8h 05m,16921
1486,03-07-2022,AirAsia India,JAI,MAA,11:50,21:05,2 stops,9h 15m,17183
1487,30-06-2022,IndiGo,JAI,MAA,05:20,11:50,1 stop,6h 30m,17268
1488,01-07-2022,AirAsia India,JAI,MAA,22:15,07:00,2 stops,8h 45m,17275
1489,02-07-2022,AirAsia India,JAI,MAA,22:15,07:00,2 stops,8h 45m,17275
1490,30-06-2022,IndiGo,JAI,MAA,22:25,07:00,2 stops,8h 35m,17765
1491,03-07-2022,IndiGo,JAI,MAA,22:25,07:00,2 stops,8h 35m,17765
1492,30-06-2022,GoFirst,DEL,CCU,05:35,07:50,direct,2h 15m,5805
1493,27-06-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,5789
1494,30-06-2022,GoFirst,DEL,CCU,05:35,07:50,direct,2h 15m,5500
1495,27-06-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,5755
1496,30-06-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,5808
1497,28-06-2022,IndiGo,DEL,CCU,06:05,07:50,direct,1h 45m,5838
1498,27-06-2022,IndiGo,DEL,CCU,06:05,07:50,direct,1h 45m,5838
1499,30-06-2022,IndiGo,DEL,CCU,06:05,07:50,direct,1h 45m,5838
1500,28-06-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,5907
1501,28-06-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,5907
1502,02-07-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,5914
1503,30-06-2022,SpiceJet,DEL,CCU,07:05,09:05,direct,2h 00m,5786
1504,28-06-2022,SpiceJet,DEL,CCU,07:00,09:05,direct,2h 05m,5786
1505,27-06-2022,SpiceJet,DEL,CCU,07:00,09:05,direct,2h 05m,5786
1506,02-07-2022,SpiceJet,DEL,CCU,18:50,21:00,direct,2h 10m,5786
1507,28-06-2022,AirAsia India,DEL,CCU,20:40,23:00,direct,2h 20m,5814
1508,27-06-2022,AirAsia India,DEL,CCU,20:40,23:00,direct,2h 20m,5814
1509,28-06-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,5838
1510,27-06-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,5838
1511,30-06-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,5838
1512,02-07-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,5864
1513,02-07-2022,IndiGo,DEL,CCU,06:05,08:10,direct,2h 05m,5864
1514,02-07-2022,SpiceJet,DEL,CCU,07:00,09:05,direct,2h 05m,6086
1515,01-07-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,6463
1516,29-06-2022,IndiGo,DEL,CCU,06:05,07:50,direct,1h 45m,6479
1517,29-06-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,6479
1518,03-07-2022,IndiGo,DEL,CCU,20:00,22:05,direct,2h 05m,6479
1519,28-06-2022,SpiceJet,DEL,CCU,18:35,21:00,direct,2h 25m,5786
1520,28-06-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,5786
1521,27-06-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,5786
1522,30-06-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,5786
1523,30-06-2022,SpiceJet,DEL,CCU,18:35,21:00,direct,2h 25m,5786
1524,30-06-2022,AirAsia India,DEL,CCU,20:40,23:00,direct,2h 20m,5840
1525,27-06-2022,SpiceJet,DEL,CCU,18:35,21:00,direct,2h 25m,5874
1526,02-07-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,6061
1527,01-07-2022,IndiGo,DEL,CCU,06:05,08:10,direct,2h 05m,6463
1528,03-07-2022,IndiGo,DEL,CCU,06:05,08:10,direct,2h 05m,6479
1529,29-06-2022,SpiceJet,DEL,CCU,07:05,09:05,direct,2h 00m,7701
1530,03-07-2022,SpiceJet,DEL,CCU,07:05,09:05,direct,2h 00m,7746
1531,28-06-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,8090
1532,28-06-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,8090
1533,02-07-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,8090
1534,27-06-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,8090
1535,27-06-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,8090
1536,28-06-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,8090
1537,27-06-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,8090
1538,28-06-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,8090
1539,27-06-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,8090
1540,28-06-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8227
1541,28-06-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8227
1542,27-06-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8227
1543,27-06-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8227
1544,30-06-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8227
1545,30-06-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8227
1546,30-06-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,8227
1547,28-06-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8227
1548,27-06-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8227
1549,30-06-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8227
1550,30-06-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,8233
1551,30-06-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,8233
1552,02-07-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8248
1553,02-07-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8248
1554,02-07-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,8248
1555,02-07-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8248
1556,02-07-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,8300
1557,02-07-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,8300
1558,02-07-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,8300
1559,01-07-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,8879
1560,01-07-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8879
1561,01-07-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8879
1562,29-06-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8879
1563,29-06-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8879
1564,29-06-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,8879
1565,03-07-2022,Vistara,DEL,CCU,07:30,09:35,direct,2h 05m,8879
1566,03-07-2022,Vistara,DEL,CCU,06:15,08:20,direct,2h 05m,8879
1567,03-07-2022,Vistara,DEL,CCU,17:30,19:35,direct,2h 05m,8879
1568,01-07-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8879
1569,29-06-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,8879
1570,28-06-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,5838
1571,27-06-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,5838
1572,30-06-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,5838
1573,02-07-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,5864
1574,03-07-2022,SpiceJet,DEL,CCU,18:50,21:00,direct,2h 10m,7755
1575,29-06-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,7890
1576,29-06-2022,SpiceJet,DEL,CCU,18:35,21:00,direct,2h 25m,7890
1577,03-07-2022,SpiceJet,DEL,CCU,19:30,21:55,direct,2h 25m,7905
1578,29-06-2022,AirAsia India,DEL,CCU,20:40,23:00,direct,2h 20m,8002
1579,28-06-2022,IndiGo,DEL,CCU,12:25,14:30,direct,2h 05m,8276
1580,28-06-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8276
